Matricula;Idade;Sexo;Escolaridade;Cargo;Anos_experiencia;Salario
553423;54;F;4ª Série Incompleta;Aux. de Produção;8;1773.79
554489;57;M;4ª Série Incompleta;Aux. de Produção;8;1773.79
554854;65;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
554517;42;F;4ª Série Incompleta;Aux. de Produção;8;1773.79
555472;55;F;4ª Série Incompleta;Aux. de Produção;8;1773.79
554983;45;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
553604;44;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
552441;36;F;4ª Série Incompleta;Aux. de Produção;8;1872.35
555092;35;F;4ª Série Incompleta;Aux. de Produção;8;1773.79
554168;35;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
554318;46;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
551869;53;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
541131;58;M;4ª Série Incompleta;Aux. de Produção;10;1773.79
540368;54;F;4ª Série Incompleta;Aux. de Produção;11;1872.35
540312;55;M;4ª Série Incompleta;Aux. de Produção;11;1872.35
540782;51;F;4ª Série Incompleta;Aux. de Produção;10;1872.35
541616;67;F;4ª Série Incompleta;Aux. de Produção;10;1872.35
542431;48;F;4ª Série Incompleta;Aux. de Produção;10;1872.35
542039;51;F;4ª Série Incompleta;Aux. de Produção;10;1872.35
542380;49;F;4ª Série Incompleta;Aux. de Produção;10;1872.35
541520;57;F;4ª Série Incompleta;Aux. de Produção;10;1773.79
543132;47;F;4ª Série Incompleta;Aux. de Produção;10;1773.79
543876;51;M;4ª Série Incompleta;Aux. de Produção;10;1773.79
543263;34;M;4ª Série Incompleta;Aux. de Produção;10;1872.35
543816;56;F;4ª Série Incompleta;Aux. de Produção;10;1773.79
543683;53;M;4ª Série Incompleta;Aux. de Produção;10;1872.35
545162;59;M;4ª Série Incompleta;Aux. de Produção;10;1872.35
545200;52;M;4ª Série Incompleta;Aux. de Produção;10;1872.35
545283;59;F;4ª Série Incompleta;Aux. de Produção;10;1872.35
544885;43;M;4ª Série Incompleta;Aux. de Produção;10;1872.35
544726;55;F;4ª Série Incompleta;Aux. de Produção;10;1773.79
556199;57;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
556499;46;F;4ª Série Incompleta;Aux. de Produção;8;1872.35
558846;58;F;4ª Série Incompleta;Aux. de Produção;7;1773.79
557752;43;F;4ª Série Incompleta;Aux. de Produção;7;1872.35
558780;53;M;4ª Série Incompleta;Aux. de Produção;7;1773.79
563301;42;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
563323;54;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
562689;34;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
563373;45;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
565027;34;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
563649;46;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
559166;52;F;4ª Série Incompleta;Aux. de Produção;7;1773.79
559982;51;M;4ª Série Incompleta;Aux. de Produção;7;1773.79
558612;52;F;4ª Série Incompleta;Aux. de Produção;7;1773.79
558220;45;F;4ª Série Incompleta;Aux. de Produção;7;1872.35
562455;51;M;4ª Série Incompleta;Aux. de Produção;7;1773.79
562667;46;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
562726;53;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
564923;49;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
564939;58;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
559763;52;F;4ª Série Incompleta;Aux. de Produção;7;1773.79
558904;31;F;4ª Série Incompleta;Aux. de Produção;7;1773.79
562725;55;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
559737;48;M;4ª Série Incompleta;Aux. de Produção;7;1773.79
562516;28;M;4ª Série Incompleta;Aux. de Produção;7;1773.79
563587;53;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
562730;32;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
564122;33;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
549326;43;M;4ª Série Incompleta;Aux. de Produção;9;1773.79
550038;60;F;4ª Série Incompleta;Aux. de Produção;9;1773.79
550086;50;F;4ª Série Incompleta;Aux. de Produção;9;1773.79
549905;54;F;4ª Série Incompleta;Aux. de Produção;9;1773.79
550616;55;M;4ª Série Incompleta;Aux. de Produção;9;1773.79
550396;39;M;4ª Série Incompleta;Aux. de Produção;9;1872.35
551519;63;F;4ª Série Incompleta;Aux. de Produção;8;1773.79
551197;48;F;4ª Série Incompleta;Aux. de Produção;8;1773.79
551457;47;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
563245;34;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
564804;44;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
562429;53;F;4ª Série Incompleta;Aux. de Produção;7;1773.79
564147;40;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
559235;46;M;4ª Série Incompleta;Aux. de Produção;7;1773.79
564613;39;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
562389;50;M;4ª Série Incompleta;Aux. de Produção;7;1773.79
567287;37;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
567843;50;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
568568;51;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
568223;56;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
567413;42;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
568126;42;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
568762;45;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
569087;55;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
565833;46;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
566010;35;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
567662;57;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
565728;46;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
567072;48;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
568902;52;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
568360;36;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
568644;47;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
568648;45;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
568137;31;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
567957;25;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
568345;32;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
567524;38;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
566400;45;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
553091;50;M;4ª Série Incompleta;Aux. de Produção;8;1773.79
554000;44;M;4ª Série Incompleta;Aux. de Produção;8;1773.79
552276;27;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
552277;44;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
555597;45;F;4ª Série Incompleta;Aux. de Produção;8;1773.79
555641;51;M;4ª Série Incompleta;Aux. de Produção;8;1773.79
555770;35;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
556406;51;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
556478;58;M;4ª Série Incompleta;Aux. de Produção;8;1872.35
570312;38;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
571232;48;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
572427;34;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
571491;50;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
571283;45;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
572916;33;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
571995;43;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
570101;35;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
573603;33;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
570086;48;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
573885;53;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
570800;46;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
569981;54;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
572506;52;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
570850;49;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
573001;41;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
571976;35;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
573551;47;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
569647;38;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
570262;39;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
570265;31;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
570589;29;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
571877;42;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
574128;48;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
570774;32;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
573091;49;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
570470;52;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
570439;50;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
572947;49;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
570325;32;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
571430;54;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
572814;37;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
573156;44;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
572921;50;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
578620;48;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575722;44;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
564918;60;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
564085;48;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
564486;42;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
559580;33;F;4ª Série Incompleta;Aux. de Produção;7;1773.79
557785;71;F;4ª Série Incompleta;Aux. de Produção;7;1773.79
563244;40;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
578830;46;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
576893;26;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
576898;40;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
577660;30;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
574828;30;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
574875;52;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
578951;40;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
578657;51;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
576362;50;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
578746;45;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
578756;30;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
578725;45;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
577110;34;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
578740;37;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
578666;30;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
577972;26;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575699;26;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
581857;39;F;4ª Série Incompleta;Aux. de Produção;7;1773.79
581521;62;M;4ª Série Incompleta;Aux. de Produção;9;1773.79
583123;38;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
581518;49;F;4ª Série Incompleta;Aux. de Produção;9;1773.79
580153;41;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
580155;48;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
581879;48;F;4ª Série Incompleta;Aux. de Produção;7;1773.79
581607;58;M;4ª Série Incompleta;Aux. de Produção;8;1773.79
583667;46;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
584604;50;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
581293;49;M;4ª Série Incompleta;Aux. de Produção;10;1773.79
584139;41;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
581904;54;M;4ª Série Incompleta;Aux. de Produção;7;1773.79
580787;48;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
573765;54;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
572320;47;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
569652;51;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
569765;38;M;4ª Série Incompleta;Aux. de Produção;5;1773.79
570069;53;F;4ª Série Incompleta;Aux. de Produção;5;1773.79
571689;43;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
572703;34;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
573280;48;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
578010;57;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
576794;44;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575694;31;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575695;26;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575868;30;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
578305;26;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
576693;53;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
576713;53;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575900;40;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
576527;46;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575522;39;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575525;33;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575526;40;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575530;31;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575532;34;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575918;26;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575536;27;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
576257;42;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575543;32;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575546;35;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
576463;41;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575553;53;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
574698;60;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575409;38;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
577690;42;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575419;42;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
576156;29;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
577269;34;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
577280;45;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575261;31;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
577221;46;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575265;33;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575267;31;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
578584;49;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
577938;44;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
577037;50;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
579051;25;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575266;51;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
578806;51;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
578812;35;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
577356;51;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
583927;51;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
583640;47;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
586730;58;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
584136;50;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
587151;55;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
588895;52;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
588899;43;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
594495;33;F;4ª Série Incompleta;Aux. de Produção;1;1773.79
591022;50;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
593953;21;F;4ª Série Incompleta;Aux. de Produção;1;1773.79
589631;20;M;4ª Série Incompleta;Aux. de Produção;2;1773.79
592756;20;F;4ª Série Incompleta;Aux. de Produção;1;1773.79
589798;50;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
595467;58;F;4ª Série Incompleta;Aux. de Produção;1;1773.79
594451;28;F;4ª Série Incompleta;Aux. de Produção;1;1773.79
588733;40;M;4ª Série Incompleta;Aux. de Produção;2;1773.79
594453;49;M;4ª Série Incompleta;Aux. de Produção;1;1773.79
590598;49;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
590600;45;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
592261;29;F;4ª Série Incompleta;Aux. de Produção;1;1773.79
578924;44;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
579418;43;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575014;43;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575023;24;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
579477;36;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
579482;48;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
578387;30;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
579494;25;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
578393;35;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575559;25;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
575562;43;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
576011;50;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
576773;42;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
575568;31;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
576487;49;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
577991;59;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
577989;27;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
574623;51;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
574417;28;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
577155;23;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
580721;21;M;4ª Série Incompleta;Aux. de Produção;2;1773.79
585736;55;M;4ª Série Incompleta;Aux. de Produção;2;1773.79
584700;44;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
584123;26;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
581462;49;M;4ª Série Incompleta;Aux. de Produção;9;1773.79
585278;22;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
586010;54;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
581766;56;F;4ª Série Incompleta;Aux. de Produção;8;1773.79
583277;45;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
581495;50;M;4ª Série Incompleta;Aux. de Produção;9;1773.79
581874;54;M;4ª Série Incompleta;Aux. de Produção;7;1773.79
581758;39;F;4ª Série Incompleta;Aux. de Produção;8;1773.79
582830;51;F;4ª Série Incompleta;Aux. de Produção;4;1773.79
583345;48;M;4ª Série Incompleta;Aux. de Produção;4;1773.79
584184;25;F;4ª Série Incompleta;Aux. de Produção;3;1773.79
585572;30;M;4ª Série Incompleta;Aux. de Produção;2;1773.79
584152;37;M;4ª Série Incompleta;Aux. de Produção;3;1773.79
586652;32;M;4ª Série Incompleta;Aux. de Produção;2;1773.79
579613;44;M;4ª Série Incompleta;Aux. de Produção;2;1773.79
587135;47;F;4ª Série Incompleta;Aux. de Produção;2;1773.79
586205;53;M;4ª Série Incompleta;Aux. de Produção;2;1773.79
582125;47;F;4ª Série Incompleta;Aux. de Produção;6;1773.79
581685;42;M;4ª Série Incompleta;Aux. de Produção;8;1773.79
581520;49;F;4ª Série Incompleta;Aux. de Produção;9;1773.79
582068;47;M;4ª Série Incompleta;Aux. de Produção;6;1773.79
